iter,best,average
0,7.7718816,44.256653
1,2.8239021,23.998842
2,1.910902,21.75341
3,1.1438684,17.50002
4,0.9892731,10.061809
5,0.9892731,9.368251
6,0.9892731,11.484068
7,0.77665234,5.641747
8,0.035747528,6.3832226
9,0.015546799,2.921973
10,0.005125046,7.420459
11,0.005125046,7.893594
12,4.606247E-4,10.971654
13,1.373291E-4,6.399128
14,1.11579895E-4,3.6359143
15,1.6212463E-5,8.485998
16,1.6212463E-5,5.4942036
17,1.335144E-5,3.4637191
18,1.2397766E-5,4.8547564
19,1.1444092E-5,4.069175
20,1.1444092E-5,4.222272
21,1.1444092E-5,11.88838
22,1.1444092E-5,4.478602
23,1.1444092E-5,5.433847
24,1.1444092E-5,5.227819
25,1.1444092E-5,3.6059227
26,1.1444092E-5,8.12401
27,1.1444092E-5,6.9272842
28,1.1444092E-5,6.970895
29,1.1444092E-5,5.8811316
30,1.1444092E-5,2.5805113
31,1.1444092E-5,5.482012
32,1.1444092E-5,2.3044834
33,1.1444092E-5,5.3620033
34,1.1444092E-5,2.9449925
35,1.1444092E-5,4.679987
36,1.1444092E-5,1.752565
37,1.1444092E-5,3.385128
38,1.1444092E-5,5.3849883
39,1.1444092E-5,3.5866075
40,1.1444092E-5,4.6481905
41,1.1444092E-5,3.5690408
42,1.1444092E-5,3.5936356
43,1.1444092E-5,3.0850506
44,1.1444092E-5,3.3920455
45,1.1444092E-5,2.4767542
46,1.1444092E-5,6.982316
47,1.1444092E-5,5.343708
48,1.1444092E-5,4.4511414
49,1.1444092E-5,8.372849
50,1.1444092E-5,4.594915
51,1.1444092E-5,8.137532
52,1.1444092E-5,2.600368
53,1.1444092E-5,2.357863
54,1.1444092E-5,8.76728
55,1.1444092E-5,2.5453134
56,1.1444092E-5,2.6351857
57,1.1444092E-5,10.371553
58,1.1444092E-5,4.8023553
59,1.1444092E-5,3.7297676
60,1.1444092E-5,5.746876
61,1.1444092E-5,5.260527
62,1.1444092E-5,8.080414
63,1.1444092E-5,3.499675
64,1.1444092E-5,3.8468118
65,1.1444092E-5,4.8843284
66,1.1444092E-5,1.6956856
67,1.1444092E-5,6.1344476
68,1.1444092E-5,1.454299
69,1.1444092E-5,1.7971243
70,1.1444092E-5,3.101003
71,1.1444092E-5,3.76083
72,1.1444092E-5,5.2885685
73,1.1444092E-5,3.5792236
74,1.1444092E-5,7.6936293
75,1.1444092E-5,6.0788584
76,1.1444092E-5,6.0241857
77,1.1444092E-5,1.5001694
78,1.1444092E-5,1.6157357
79,1.1444092E-5,0.7675737
80,1.1444092E-5,2.9018695
81,1.1444092E-5,5.5824957
82,1.1444092E-5,7.3469567
83,1.1444092E-5,5.2652283
84,1.1444092E-5,3.484944
85,1.1444092E-5,5.1293387
86,1.1444092E-5,6.6057158
87,1.1444092E-5,7.244626
88,1.1444092E-5,3.155124
89,1.1444092E-5,3.6821518
90,1.1444092E-5,2.6452827
91,1.1444092E-5,2.9396286
92,1.1444092E-5,4.5624857
93,1.1444092E-5,3.8505218
94,1.1444092E-5,6.9790673
95,1.1444092E-5,5.930223
96,1.1444092E-5,7.988897
97,1.1444092E-5,4.0663314
98,1.1444092E-5,4.1334915
99,1.1444092E-5,4.57883
100,1.1444092E-5,4.6681757
101,1.1444092E-5,5.6394625
102,1.1444092E-5,7.816718
103,1.1444092E-5,4.3589945
104,1.1444092E-5,4.1380334
105,1.1444092E-5,6.3386054
106,1.1444092E-5,2.3850734
107,1.1444092E-5,8.542851
108,1.1444092E-5,3.596215
109,1.1444092E-5,4.281883
110,1.1444092E-5,3.6673477
111,1.1444092E-5,6.460309
112,1.1444092E-5,4.18861
113,1.1444092E-5,10.219338
114,1.1444092E-5,6.2555633
115,1.1444092E-5,6.010354
116,1.1444092E-5,7.505394
117,1.1444092E-5,4.7668657
118,1.1444092E-5,2.9955091
119,1.1444092E-5,5.2834854
120,1.1444092E-5,6.7549896
121,1.1444092E-5,5.6854734
122,1.1444092E-5,5.326133
123,1.1444092E-5,6.783816
124,1.1444092E-5,4.12213
125,1.1444092E-5,4.431815
126,1.1444092E-5,8.067228
127,1.1444092E-5,8.077475
128,1.1444092E-5,3.5095177
129,1.1444092E-5,5.1107397
130,1.1444092E-5,1.2171344
131,1.1444092E-5,6.8088865
132,1.1444092E-5,4.8611784
133,1.1444092E-5,0.95572126
134,1.1444092E-5,5.0265784
135,1.1444092E-5,2.2871487
136,1.1444092E-5,4.304732
137,1.1444092E-5,6.528871
138,1.1444092E-5,5.6044083
139,1.1444092E-5,5.5382223
140,1.1444092E-5,6.919113
141,1.1444092E-5,3.0251148
142,1.1444092E-5,3.9947624
143,1.1444092E-5,4.9161057
144,1.1444092E-5,4.4486213
145,1.1444092E-5,6.9868813
146,1.1444092E-5,6.793012
147,1.1444092E-5,3.765101
148,1.1444092E-5,4.361997
149,1.1444092E-5,9.577012
