iter,best,average
0,17.340675,51.8503
1,10.349317,36.133415
2,1.0619164,21.2638
3,1.0619164,19.518932
4,0.9224615,13.51949
5,0.9224615,10.265211
6,0.34367275,3.4909759
7,0.2205162,4.877984
8,0.2205162,10.745227
9,0.2205162,3.7967346
10,0.20002842,6.2987013
11,0.19184017,4.623229
12,0.19074345,8.459612
13,0.17271233,2.311316
14,0.17232704,7.2046022
15,0.17232704,7.0856004
16,0.17232704,3.937088
17,0.1721878,8.193119
18,0.1721878,5.684595
19,0.17216396,7.7156653
20,0.17211533,2.3545985
21,0.17211151,5.3573523
22,0.17207432,1.4335216
23,0.0024843216,0.8655695
24,0.0024843216,3.344232
25,3.5476685E-4,1.9757769
26,4.2915344E-5,2.5508537
27,4.2915344E-5,3.8103938
28,3.4332275E-5,3.5961761
29,3.0517578E-5,10.6478615
30,3.0517578E-5,6.6392603
31,2.9563904E-5,5.109727
32,2.9563904E-5,2.8334754
33,2.9563904E-5,4.5259166
34,2.9563904E-5,2.784457
35,2.9563904E-5,4.4160805
36,2.9563904E-5,1.0900253
37,2.9563904E-5,3.6425934
38,2.861023E-5,3.529805
39,2.861023E-5,5.6021943
40,2.861023E-5,5.2925653
41,2.861023E-5,0.34089375
42,2.861023E-5,4.024255
43,2.861023E-5,2.6823223
44,2.861023E-5,2.4644592
45,2.861023E-5,9.250887
46,2.861023E-5,4.778669
47,2.861023E-5,1.0522234
48,2.861023E-5,2.0575898
49,2.861023E-5,4.3936872
50,2.861023E-5,8.343792
51,2.861023E-5,3.0870423
52,2.861023E-5,3.751733
53,2.861023E-5,5.0302286
54,2.861023E-5,5.606616
55,2.861023E-5,8.39934
56,2.861023E-5,4.5027366
57,2.861023E-5,1.2357981
58,2.861023E-5,8.698357
59,2.861023E-5,6.5436287
60,2.861023E-5,6.038402
61,2.861023E-5,5.6080637
62,2.861023E-5,6.4069595
63,2.861023E-5,5.987526
64,2.861023E-5,4.0142965
65,2.861023E-5,2.3962848
66,2.861023E-5,3.6857407
67,2.861023E-5,8.647669
68,2.861023E-5,4.792508
69,2.861023E-5,2.2127395
70,2.861023E-5,3.007588
71,2.861023E-5,5.4781294
72,2.861023E-5,6.4973345
73,2.861023E-5,4.6204195
74,2.861023E-5,6.480446
75,2.861023E-5,7.0722747
76,2.861023E-5,4.8208666
77,2.861023E-5,5.0282984
78,2.861023E-5,1.9602659
79,2.861023E-5,3.9402382
80,2.861023E-5,1.344703
81,2.861023E-5,8.751295
82,2.861023E-5,7.126025
83,2.861023E-5,4.0629687
84,2.861023E-5,1.9550769
85,2.861023E-5,4.7240267
86,2.861023E-5,5.7227974
87,2.861023E-5,5.3547215
88,2.861023E-5,3.7140992
89,2.861023E-5,4.8900304
90,2.861023E-5,2.4821355
91,2.861023E-5,6.7616982
92,2.861023E-5,4.387999
93,2.861023E-5,3.1497169
94,2.861023E-5,1.2664617
95,2.861023E-5,1.9223503
96,2.861023E-5,3.1483765
97,2.861023E-5,4.2338934
98,2.861023E-5,5.1555967
99,2.861023E-5,5.7296247
100,2.861023E-5,7.394513
101,2.861023E-5,2.577935
102,2.861023E-5,4.735629
103,2.861023E-5,5.300936
104,2.861023E-5,6.377163
105,2.861023E-5,4.6191764
106,2.861023E-5,7.0345016
107,2.861023E-5,2.7736943
108,2.861023E-5,1.3691984
109,2.861023E-5,3.2399578
110,2.861023E-5,8.308309
111,2.861023E-5,6.0373816
112,2.861023E-5,4.18346
113,2.861023E-5,5.417866
114,2.861023E-5,3.3589375
115,2.861023E-5,6.001559
116,2.861023E-5,2.7391918
117,2.861023E-5,4.922489
118,2.861023E-5,0.54312575
119,2.861023E-5,4.0510993
120,2.861023E-5,5.5668974
121,2.861023E-5,7.0669007
122,2.861023E-5,2.505282
123,2.861023E-5,6.6847334
124,2.861023E-5,5.001226
125,2.861023E-5,5.365086
126,2.861023E-5,2.105093
127,2.861023E-5,4.306893
128,2.861023E-5,0.67414445
129,2.861023E-5,9.167461
130,2.861023E-5,6.6555185
131,2.861023E-5,3.3698945
132,2.861023E-5,3.399044
133,2.861023E-5,6.349959
134,2.861023E-5,6.987764
135,2.861023E-5,3.0578952
136,2.861023E-5,2.1222675
137,2.861023E-5,3.4742787
138,2.861023E-5,6.989633
139,2.861023E-5,2.7328136
140,2.861023E-5,4.8026977
141,2.861023E-5,3.4757493
142,2.861023E-5,0.54498684
143,2.861023E-5,4.70431
144,2.861023E-5,9.247168
145,2.861023E-5,4.7298837
146,2.861023E-5,3.7455459
147,2.861023E-5,4.163237
148,2.861023E-5,9.883281
149,2.861023E-5,0.8837907
