iter,best,average
0,4.2048597,26.472366
1,0.08478069,21.65559
2,0.04074955,21.579483
3,0.04074955,20.351807
4,0.04074955,20.53801
5,0.04074955,21.317955
6,0.04074955,18.254267
7,0.04074955,19.597366
8,0.04074955,18.89359
9,0.04074955,20.086607
10,0.026639938,18.612253
11,0.026639938,18.972834
12,0.026639938,18.496265
13,0.026639938,18.710028
14,0.026639938,16.165283
15,0.026639938,19.015362
16,0.026639938,18.93558
17,0.026639938,19.081171
18,0.026639938,19.187742
19,0.026639938,17.541708
20,0.026639938,18.168325
21,0.026639938,17.21949
22,0.0036745071,16.805916
23,0.0036745071,15.681311
24,0.0036745071,16.660465
25,0.0036745071,15.609856
26,0.0033521652,19.741745
27,0.0033521652,18.177408
28,0.0033521652,17.747765
29,0.0033521652,15.764779
30,0.0033521652,17.703388
31,0.0033521652,16.532455
32,0.0033521652,13.179768
33,0.0033521652,13.460982
34,0.0033521652,15.70686
35,0.0027599335,13.552654
36,0.0027599335,15.3533535
37,0.0027599335,14.067754
38,0.0027599335,14.519713
39,0.0027599335,14.570195
40,0.001159668,12.010135
41,0.001159668,13.201638
42,0.001159668,14.7484045
43,0.001159668,13.377615
44,6.771088E-5,15.314319
45,6.771088E-5,13.154925
46,6.771088E-5,12.157241
47,6.771088E-5,14.993078
48,6.771088E-5,12.29884
49,6.484985E-5,13.864599
50,6.484985E-5,12.207577
51,6.484985E-5,12.375592
52,6.484985E-5,11.549305
53,6.484985E-5,12.947396
54,6.484985E-5,11.489114
55,6.1035156E-5,11.702731
56,6.1035156E-5,12.142673
57,6.1035156E-5,11.264835
58,6.1035156E-5,10.688691
59,6.1035156E-5,10.272039
60,6.1035156E-5,10.802957
61,6.1035156E-5,11.108926
62,6.1035156E-5,8.982677
63,5.531311E-5,11.033026
64,5.531311E-5,10.928158
65,5.531311E-5,9.924709
66,2.5749207E-5,8.997207
67,2.5749207E-5,8.207373
68,2.5749207E-5,9.037271
69,2.5749207E-5,7.5562506
70,2.5749207E-5,8.640723
71,2.5749207E-5,8.494747
72,2.5749207E-5,7.4418645
73,2.5749207E-5,8.043291
74,2.5749207E-5,5.901795
75,1.9073486E-6,7.1065884
76,1.9073486E-6,7.805949
77,1.9073486E-6,7.7922974
78,1.9073486E-6,7.142406
79,1.9073486E-6,6.666339
80,1.9073486E-6,6.231345
81,1.9073486E-6,4.947736
82,1.9073486E-6,4.94651
83,1.9073486E-6,6.2356486
84,1.9073486E-6,4.8537855
85,1.9073486E-6,6.507445
86,1.9073486E-6,5.0427775
87,1.9073486E-6,6.051913
88,1.9073486E-6,5.263324
89,1.9073486E-6,4.866007
90,1.9073486E-6,5.928648
91,1.9073486E-6,5.0912843
92,1.9073486E-6,5.9753413
93,1.9073486E-6,5.0874195
94,1.9073486E-6,5.8167458
95,1.9073486E-6,4.5854816
96,1.9073486E-6,5.1393876
97,9.536743E-7,4.6758885
98,9.536743E-7,3.705881
99,9.536743E-7,5.521845
100,9.536743E-7,4.051281
101,9.536743E-7,5.254462
102,9.536743E-7,5.0290265
103,9.536743E-7,5.114572
104,9.536743E-7,5.2133217
105,9.536743E-7,5.3339796
106,9.536743E-7,4.6072054
107,9.536743E-7,4.624194
108,9.536743E-7,3.829915
109,9.536743E-7,5.745328
110,9.536743E-7,4.7675514
111,9.536743E-7,5.233551
112,9.536743E-7,4.9523926
113,9.536743E-7,4.745515
114,9.536743E-7,6.58041
115,9.536743E-7,5.9890666
116,9.536743E-7,6.030583
117,9.536743E-7,4.094778
118,9.536743E-7,5.3801775
119,9.536743E-7,3.8609545
120,9.536743E-7,5.369075
121,9.536743E-7,5.910451
122,9.536743E-7,6.0751915
123,9.536743E-7,3.283566
124,9.536743E-7,5.638257
125,0.0,4.757981
126,0.0,4.9511833
127,0.0,3.4246728
128,0.0,5.1366754
129,0.0,4.8175793
130,0.0,3.9746683
131,0.0,5.813998
132,0.0,2.5757077
133,0.0,6.0141296
134,0.0,4.500924
135,0.0,5.324096
136,0.0,4.147942
137,0.0,3.035577
138,0.0,4.3053803
139,0.0,3.8383725
140,0.0,3.3878515
141,0.0,4.3067317
142,0.0,2.3505905
143,0.0,3.3690457
144,0.0,3.1428845
145,0.0,3.7305079
146,0.0,3.500255
147,0.0,4.7617826
148,0.0,3.9403393
149,0.0,2.6316633
