iter,best,average
0,2.9797611,32.055885
1,2.9797611,24.56536
2,2.9797611,21.742165
3,0.58898926,21.660852
4,0.58898926,21.969671
5,0.58898926,21.819939
6,0.046596527,19.107275
7,0.046596527,23.379448
8,0.046596527,20.64745
9,0.046596527,22.25892
10,0.046596527,18.307339
11,0.046596527,25.145926
12,0.046596527,20.224333
13,0.046596527,18.173609
14,0.046596527,17.273954
15,0.046596527,19.801899
16,0.046596527,17.884476
17,0.046596527,18.251677
18,0.018453598,16.35089
19,0.018453598,17.724398
20,0.018453598,16.91911
21,0.018453598,16.279417
22,0.018453598,14.464965
23,0.018453598,16.170177
24,7.095337E-4,17.969225
25,7.095337E-4,17.688213
26,7.095337E-4,20.141102
27,7.095337E-4,15.860181
28,7.095337E-4,17.10733
29,7.095337E-4,15.19183
30,7.095337E-4,16.50155
31,7.095337E-4,17.322912
32,7.095337E-4,15.728969
33,7.095337E-4,14.589429
34,7.095337E-4,16.961224
35,7.095337E-4,13.867523
36,7.095337E-4,13.113185
37,7.095337E-4,13.162237
38,7.095337E-4,13.058514
39,7.095337E-4,12.477679
40,7.095337E-4,13.742908
41,7.095337E-4,12.717289
42,7.095337E-4,10.7715645
43,7.095337E-4,10.028284
44,7.095337E-4,9.59747
45,7.095337E-4,11.253406
46,7.095337E-4,10.791513
47,7.095337E-4,11.292054
48,7.095337E-4,10.548119
49,7.095337E-4,11.458355
50,7.095337E-4,9.3482
51,7.095337E-4,9.532568
52,7.095337E-4,8.547967
53,7.095337E-4,9.158477
54,5.41687E-4,10.311799
55,5.41687E-4,9.195292
56,5.41687E-4,8.631566
57,5.41687E-4,8.368252
58,5.41687E-4,8.802002
59,1.5735626E-4,9.000787
60,1.5735626E-4,8.440058
61,1.5735626E-4,10.236026
62,1.5735626E-4,6.8529882
63,3.6239624E-5,8.513254
64,3.6239624E-5,9.579452
65,3.6239624E-5,7.3567853
66,3.6239624E-5,8.962722
67,3.6239624E-5,6.9432325
68,3.6239624E-5,6.8126054
69,3.6239624E-5,5.6523023
70,3.6239624E-5,7.111753
71,3.6239624E-5,6.8519006
72,3.6239624E-5,6.897502
73,3.8146973E-6,5.701313
74,3.8146973E-6,6.4738317
75,3.8146973E-6,7.0948076
76,3.8146973E-6,6.701756
77,3.8146973E-6,5.821521
78,3.8146973E-6,5.1541777
79,3.8146973E-6,5.8813763
80,3.8146973E-6,4.702901
81,3.8146973E-6,5.505047
82,3.8146973E-6,6.1950336
83,9.536743E-7,5.203029
84,9.536743E-7,4.6571994
85,9.536743E-7,5.8117037
86,9.536743E-7,5.0516768
87,9.536743E-7,5.507777
88,9.536743E-7,4.406654
89,9.536743E-7,4.6793995
90,9.536743E-7,5.845778
91,9.536743E-7,4.8414564
92,9.536743E-7,6.9261346
93,9.536743E-7,5.58081
94,9.536743E-7,5.7185087
95,9.536743E-7,5.7807665
96,9.536743E-7,5.9634686
97,9.536743E-7,6.179225
98,9.536743E-7,5.223493
99,9.536743E-7,6.128108
100,9.536743E-7,6.4448256
101,9.536743E-7,5.784469
102,9.536743E-7,6.736331
103,9.536743E-7,4.434743
104,9.536743E-7,7.0411034
105,9.536743E-7,5.152237
106,9.536743E-7,5.6973743
107,9.536743E-7,6.5667806
108,9.536743E-7,4.7621746
109,9.536743E-7,6.471623
110,9.536743E-7,5.503244
111,9.536743E-7,6.121684
112,9.536743E-7,4.1987
113,9.536743E-7,5.7034216
114,0.0,5.93981
115,0.0,4.750163
116,0.0,5.3277674
117,0.0,4.920851
118,0.0,4.2269545
119,0.0,3.9797392
120,0.0,5.6636634
121,0.0,4.1452785
122,0.0,4.27274
123,0.0,3.9865725
124,0.0,5.4069014
125,0.0,4.3034897
126,0.0,4.2979083
127,0.0,5.0284243
128,0.0,4.038042
129,0.0,5.1130385
130,0.0,4.2019286
131,0.0,4.3384185
132,0.0,4.5182157
133,0.0,4.805929
134,0.0,4.3069863
135,0.0,5.1034594
136,0.0,4.9204082
137,0.0,3.9895651
138,0.0,4.1684556
139,0.0,4.9030986
140,0.0,4.079307
141,0.0,4.1166997
142,0.0,3.6230145
143,0.0,4.633043
144,0.0,3.042732
145,0.0,3.6835291
146,0.0,3.1485183
147,0.0,3.480923
148,0.0,4.3049064
149,0.0,2.778341
