iter,best,average
0,1.3234224,32.11826
1,0.8757858,22.460625
2,0.19683456,19.702988
3,0.19683456,21.985106
4,0.19683456,20.341518
5,0.19683456,21.63849
6,0.018030167,20.556015
7,0.018030167,19.909883
8,0.018030167,20.6749
9,0.018030167,18.758522
10,0.018030167,17.571478
11,0.018030167,20.458765
12,0.018030167,17.878613
13,0.018030167,20.546179
14,0.018030167,16.612745
15,0.018030167,17.013977
16,0.00938797,16.689346
17,0.00938797,17.014801
18,0.00938797,16.254839
19,0.00938797,19.107628
20,0.00938797,17.593403
21,0.0062646866,17.814291
22,0.0026741028,16.526941
23,0.0026741028,18.1306
24,0.0026741028,15.993191
25,0.0026741028,18.245647
26,0.0026741028,17.698603
27,0.0026741028,17.132885
28,0.0026741028,16.437971
29,0.0026741028,16.744678
30,0.0026741028,16.744207
31,0.0026741028,16.143694
32,0.0026741028,14.56706
33,0.0026741028,13.757961
34,0.0026741028,15.735157
35,0.0026741028,14.392944
36,0.0026741028,14.759317
37,0.0026741028,14.93777
38,0.0026741028,16.175268
39,0.0026741028,15.9007015
40,0.0026741028,14.0197935
41,0.0026741028,16.497509
42,0.0026741028,14.782793
43,0.0026741028,15.243643
44,0.0026741028,13.221328
45,0.0026741028,15.710318
46,0.0026741028,14.783817
47,0.0026741028,14.349907
48,0.0026741028,12.636345
49,0.0026741028,14.91213
50,0.0026741028,15.432837
51,0.0026741028,13.14851
52,0.0026741028,12.293554
53,0.0026741028,14.086863
54,0.0022039413,10.836035
55,0.002196312,11.685905
56,0.002196312,14.499275
57,8.2969666E-5,11.626895
58,8.2969666E-5,12.852346
59,8.2969666E-5,12.327001
60,8.2969666E-5,11.565821
61,8.2969666E-5,12.87007
62,8.2969666E-5,9.294931
63,8.2969666E-5,13.716216
64,8.2969666E-5,11.255794
65,8.2969666E-5,12.697824
66,8.2969666E-5,11.746213
67,8.2969666E-5,12.497433
68,8.2969666E-5,10.498701
69,8.2969666E-5,12.05654
70,8.2969666E-5,10.967289
71,8.2969666E-5,9.220451
72,8.2969666E-5,10.436109
73,8.2969666E-5,9.287102
74,8.2969666E-5,10.056039
75,8.2969666E-5,9.863963
76,8.2969666E-5,9.906746
77,8.2969666E-5,9.142001
78,8.2969666E-5,8.424533
79,8.2969666E-5,7.6163616
80,8.2969666E-5,8.409072
81,8.2969666E-5,8.039426
82,5.722046E-6,8.0920315
83,5.722046E-6,7.9468365
84,5.722046E-6,7.643866
85,5.722046E-6,6.8932457
86,5.722046E-6,7.492577
87,5.722046E-6,5.961498
88,5.722046E-6,6.4864626
89,5.722046E-6,6.8146653
90,5.722046E-6,5.4995327
91,5.722046E-6,5.5167394
92,5.722046E-6,5.256688
93,5.722046E-6,5.086626
94,5.722046E-6,5.390244
95,5.722046E-6,6.4858227
96,5.722046E-6,6.270615
97,5.722046E-6,6.029204
98,5.722046E-6,5.774657
99,5.722046E-6,6.8700256
100,5.722046E-6,6.7531753
101,9.536743E-7,5.4433007
102,9.536743E-7,5.1940475
103,9.536743E-7,5.7986436
104,9.536743E-7,5.524512
105,9.536743E-7,4.982327
106,9.536743E-7,4.71863
107,9.536743E-7,5.702124
108,9.536743E-7,4.7180514
109,9.536743E-7,5.2878194
110,9.536743E-7,6.2332325
111,9.536743E-7,4.354607
112,9.536743E-7,4.88956
113,9.536743E-7,4.7561054
114,9.536743E-7,4.849112
115,9.536743E-7,4.6191673
116,9.536743E-7,4.372453
117,9.536743E-7,4.6578717
118,9.536743E-7,4.365864
119,9.536743E-7,3.6517591
120,9.536743E-7,3.8160138
121,0.0,4.192908
122,0.0,4.253658
123,0.0,3.6302993
124,0.0,3.481754
125,0.0,3.3775866
126,0.0,3.9169538
127,0.0,4.626833
128,0.0,2.9649158
129,0.0,5.090975
130,0.0,4.391497
131,0.0,4.1893635
132,0.0,4.3049707
133,0.0,3.3963206
134,0.0,4.7245574
135,0.0,2.9114213
136,0.0,4.726308
137,0.0,3.777305
138,0.0,4.5135384
139,0.0,2.9873345
140,0.0,4.1926455
141,0.0,3.9335666
142,0.0,3.7730334
143,0.0,2.3875914
144,0.0,3.9920816
145,0.0,3.0054688
146,0.0,3.0625436
147,0.0,3.011506
148,0.0,3.0642693
149,0.0,3.6656911
