iter,best,average
0,9.384604,35.82643
1,1.4495096,26.731237
2,1.4495096,21.446959
3,0.83721066,22.395935
4,0.83721066,22.361557
5,0.83721066,19.152483
6,0.60209084,21.647926
7,0.3822422,21.668703
8,0.3822422,19.631903
9,0.3822422,21.475996
10,0.3201847,21.356468
11,0.029596329,18.889908
12,0.029596329,18.91354
13,0.029596329,19.862354
14,0.029596329,18.558918
15,0.029596329,16.20065
16,0.029596329,20.859547
17,0.0014858246,17.452587
18,0.0014858246,20.04835
19,0.0014858246,17.093054
20,0.0014858246,18.243025
21,0.0014858246,14.004719
22,0.0014858246,18.813715
23,0.0014858246,19.041536
24,0.0014858246,17.087456
25,0.0014858246,17.744297
26,0.0014858246,17.838715
27,0.0014858246,16.209766
28,0.0014858246,17.418835
29,0.0014858246,15.310748
30,0.0014858246,16.152346
31,0.0014858246,15.755768
32,0.0014858246,16.004854
33,0.0014858246,15.168227
34,0.0014858246,14.869898
35,0.0014858246,16.512337
36,0.0014858246,15.945641
37,0.0014858246,15.671909
38,0.0014858246,15.268024
39,0.0014858246,14.317124
40,0.0014858246,13.852596
41,0.0014858246,11.699072
42,0.0014858246,12.594392
43,0.0014858246,12.828199
44,0.0014858246,14.343976
45,0.0014858246,13.367021
46,0.0014858246,10.48811
47,0.0014858246,13.174341
48,0.0014858246,13.190054
49,0.0014858246,12.697253
50,0.0014858246,12.876339
51,8.869171E-5,11.115342
52,8.869171E-5,11.816816
53,8.869171E-5,10.659784
54,8.869171E-5,9.979484
55,8.869171E-5,9.832209
56,8.869171E-5,11.554135
57,8.869171E-5,9.189125
58,6.1035156E-5,10.324258
59,6.1035156E-5,9.480985
60,6.1035156E-5,11.381133
61,6.1035156E-5,8.141975
62,6.1035156E-5,9.345758
63,6.1035156E-5,8.007897
64,6.1035156E-5,8.001588
65,6.1035156E-5,7.9437737
66,6.1035156E-5,7.3476214
67,6.1035156E-5,8.605841
68,6.1035156E-5,8.960616
69,6.1035156E-5,8.900929
70,6.1035156E-5,8.064632
71,6.1035156E-5,8.547867
72,6.1035156E-5,10.516492
73,6.1035156E-5,7.0886016
74,4.1007996E-5,9.629894
75,4.1007996E-5,8.078817
76,4.1007996E-5,9.789133
77,4.1007996E-5,7.286639
78,4.1007996E-5,9.710343
79,4.1007996E-5,7.7681108
80,4.1007996E-5,8.87517
81,4.1007996E-5,8.647066
82,4.1007996E-5,7.7172303
83,4.1007996E-5,9.184264
84,4.1007996E-5,8.767466
85,4.1007996E-5,9.374184
86,4.1007996E-5,7.6409492
87,9.536743E-6,8.262071
88,9.536743E-6,8.836115
89,9.536743E-6,8.368191
90,9.536743E-6,9.582656
91,9.536743E-6,7.669144
92,9.536743E-6,7.8685427
93,9.536743E-6,8.605312
94,9.536743E-6,7.024529
95,9.536743E-6,8.3328285
96,9.536743E-6,7.021576
97,9.536743E-6,6.757072
98,9.536743E-6,7.1702385
99,9.536743E-6,7.361673
100,9.536743E-6,6.410211
101,9.536743E-6,6.779244
102,9.536743E-6,7.297762
103,9.536743E-6,7.0727234
104,9.536743E-6,5.4108777
105,9.536743E-6,7.319105
106,9.536743E-6,5.3575926
107,9.536743E-6,5.9421034
108,2.861023E-6,6.737011
109,2.861023E-6,4.152323
110,2.861023E-6,6.8296022
111,2.861023E-6,4.3707905
112,2.861023E-6,5.5148354
113,2.861023E-6,5.453989
114,2.861023E-6,4.8894496
115,2.861023E-6,4.387021
116,2.861023E-6,4.982508
117,2.861023E-6,6.313063
118,2.861023E-6,3.870401
119,2.861023E-6,5.8738003
120,2.861023E-6,5.431518
121,2.861023E-6,6.3735137
122,2.861023E-6,7.1859856
123,2.861023E-6,4.5643115
124,2.861023E-6,6.787526
125,2.861023E-6,5.0904493
126,2.861023E-6,7.398324
127,2.861023E-6,5.01789
128,2.861023E-6,5.80594
129,2.861023E-6,5.236962
130,2.861023E-6,5.378174
131,2.861023E-6,4.777791
132,2.861023E-6,4.271975
133,1.9073486E-6,6.1574845
134,9.536743E-7,5.3002577
135,9.536743E-7,5.9589624
136,9.536743E-7,3.5362322
137,9.536743E-7,4.3683443
138,9.536743E-7,3.7018976
139,9.536743E-7,4.019856
140,9.536743E-7,4.568893
141,9.536743E-7,3.1551776
142,9.536743E-7,4.2838616
143,9.536743E-7,2.9954734
144,0.0,4.7481856
145,0.0,3.058654
146,0.0,4.15616
147,0.0,2.8315454
148,0.0,3.0439565
149,0.0,2.7581372
