iter,best,average
0,3.5473585,35.820755
1,3.5473585,29.123423
2,1.7536516,22.274378
3,1.3885193,22.112644
4,1.0207329,18.322363
5,0.25455093,17.61418
6,0.25455093,19.12122
7,0.22783852,18.825874
8,0.17389297,17.969027
9,0.17389297,17.535276
10,0.17389297,18.113976
11,0.10668278,14.561493
12,0.073158264,15.180694
13,0.036179543,12.166588
14,0.036179543,11.802334
15,0.028544426,13.035322
16,0.024891853,8.340675
17,0.013267517,9.652792
18,0.0055007935,7.443464
19,0.0055007935,8.712414
20,0.0055007935,5.4685097
21,0.0030584335,5.749915
22,0.0030584335,5.435664
23,0.002919197,4.9442625
24,0.002919197,3.8058484
25,6.952286E-4,3.2387419
26,6.952286E-4,1.7205768
27,3.3283234E-4,3.2916126
28,1.5449524E-4,1.929758
29,1.5449524E-4,1.934881
30,1.5449524E-4,1.2187105
31,1.9073486E-6,2.0895016
32,1.9073486E-6,1.1940936
33,9.536743E-7,1.3617522
34,9.536743E-7,1.606884
35,9.536743E-7,1.2096324
36,9.536743E-7,0.98818326
37,9.536743E-7,0.7643416
38,9.536743E-7,0.8744819
39,9.536743E-7,1.0088581
40,9.536743E-7,0.6836659
41,9.536743E-7,0.47140992
42,9.536743E-7,0.74611336
43,0.0,0.22180593
44,0.0,0.14184661
45,0.0,0.1883368
46,0.0,0.10613422
47,0.0,0.088229656
48,0.0,0.1098277
49,0.0,0.14576322
50,0.0,0.16719145
51,0.0,0.076879136
52,0.0,0.08067064
53,0.0,0.09600452
54,0.0,0.043350946
55,0.0,0.013091546
56,0.0,0.018517228
57,0.0,0.015141697
58,0.0,0.008836975
59,0.0,0.0184655
60,0.0,0.02529005
61,0.0,0.01926405
62,0.0,0.0729135
63,0.0,0.0017517662
64,0.0,0.024653398
65,0.0,0.009059353
66,0.0,0.015547199
67,0.0,0.014070282
68,0.0,6.3661573E-4
69,0.0,0.004877243
70,0.0,0.005597172
71,0.0,0.009746742
72,0.0,3.43132E-4
73,0.0,0.0035324479
74,0.0,0.004273167
75,0.0,0.0062295343
76,0.0,9.845925E-4
77,0.0,0.008319645
78,0.0,0.0050730896
79,0.0,6.2950136E-4
80,0.0,3.1560898E-4
81,0.0,2.3841858E-5
82,0.0,5.3138734E-5
83,0.0,3.742218E-5
84,0.0,1.1863708E-5
85,0.0,2.0389556E-5
86,0.0,2.2563934E-5
87,0.0,1.21688845E-5
88,0.0,2.7542113E-5
89,0.0,2.2888185E-6
90,0.0,1.6288757E-5
91,0.0,2.1400452E-5
92,0.0,4.901886E-6
93,0.0,1.2588501E-6
94,0.0,4.5967104E-6
95,0.0,3.2424927E-7
96,0.0,1.335144E-6
97,0.0,4.005432E-7
98,0.0,4.5776366E-7
99,0.0,4.7683716E-7
100,0.0,1.1253356E-6
101,0.0,1.0871887E-6
102,0.0,4.5776366E-7
103,0.0,3.2424927E-7
104,0.0,1.5258789E-7
105,0.0,1.9073487E-7
106,0.0,1.5258789E-7
107,0.0,2.0980835E-7
108,0.0,1.335144E-7
109,0.0,9.536743E-8
110,0.0,1.9073487E-7
111,0.0,1.5258789E-7
112,0.0,2.2888183E-7
113,0.0,2.0980835E-7
114,0.0,7.6293944E-8
115,0.0,2.2888183E-7
116,0.0,2.0980835E-7
117,0.0,2.0980835E-7
118,0.0,1.335144E-7
119,0.0,2.0980835E-7
120,0.0,1.9073487E-7
121,0.0,9.536743E-8
122,0.0,9.536743E-8
123,0.0,7.6293944E-8
124,0.0,1.14440915E-7
125,0.0,9.536743E-8
126,0.0,1.5258789E-7
127,0.0,1.335144E-7
128,0.0,7.6293944E-8
129,0.0,5.7220458E-8
130,0.0,1.7166138E-7
131,0.0,1.335144E-7
132,0.0,2.0980835E-7
133,0.0,3.8146972E-8
134,0.0,7.6293944E-8
135,0.0,1.335144E-7
136,0.0,9.536743E-8
137,0.0,3.8146972E-8
138,0.0,9.536743E-8
139,0.0,1.335144E-7
140,0.0,1.14440915E-7
141,0.0,1.9073486E-8
142,0.0,9.536743E-8
143,0.0,3.8146972E-8
144,0.0,1.14440915E-7
145,0.0,5.7220458E-8
146,0.0,9.536743E-8
147,0.0,1.7166138E-7
148,0.0,1.5258789E-7
149,0.0,1.9073487E-7
