iter,best,average
0,7.674962,34.652378
1,4.2885303,26.741419
2,2.2238493,21.591713
3,1.2516584,20.791704
4,1.2516584,18.923552
5,1.1499548,18.017788
6,1.0048141,18.465958
7,1.0048141,12.808227
8,1.0048141,13.979198
9,1.0048141,12.578217
10,1.0048141,13.792285
11,0.9981909,10.391977
12,0.9981909,8.578479
13,0.41460228,14.961195
14,0.17833138,11.742906
15,0.17833138,12.900761
16,0.10128689,11.421234
17,0.10128689,10.408771
18,0.060417175,10.288343
19,0.008231163,8.301208
20,0.008231163,9.557189
21,0.008231163,8.331708
22,0.0024385452,7.334812
23,0.0024385452,6.3109417
24,3.7002563E-4,6.1023192
25,3.7002563E-4,7.0489564
26,3.71933E-5,5.4973683
27,3.71933E-5,5.651843
28,3.71933E-5,4.6077695
29,3.71933E-5,4.996444
30,3.71933E-5,4.3633366
31,3.71933E-5,3.7076337
32,3.71933E-5,4.18181
33,3.71933E-5,3.943402
34,3.71933E-5,4.039824
35,3.71933E-5,4.0871215
36,3.71933E-5,2.7419064
37,3.71933E-5,3.1230657
38,3.71933E-5,1.9551287
39,2.9563904E-5,2.1378896
40,2.9563904E-5,1.877869
41,2.9563904E-5,1.9129235
42,1.9073486E-5,2.140647
43,1.8119812E-5,2.1977842
44,8.583069E-6,1.1792951
45,4.7683716E-6,1.6610093
46,2.861023E-6,2.2805042
47,1.9073486E-6,1.2439698
48,9.536743E-7,1.3888993
49,9.536743E-7,1.5427458
50,0.0,1.8637124
51,0.0,1.0244461
52,0.0,1.1287647
53,0.0,0.92014813
54,0.0,0.8155365
55,0.0,0.85663897
56,0.0,0.44225204
57,0.0,0.5724018
58,0.0,0.54625374
59,0.0,0.34388983
60,0.0,0.5777867
61,0.0,0.20743287
62,0.0,0.28411177
63,0.0,0.21043353
64,0.0,0.12132784
65,0.0,0.078711756
66,0.0,0.029580364
67,0.0,0.057934187
68,0.0,0.05520916
69,0.0,0.022649994
70,0.0,0.02409977
71,0.0,0.057831764
72,0.0,0.053025912
73,0.0,0.06327152
74,0.0,0.024655437
75,0.0,0.031195145
76,0.0,0.024974575
77,0.0,0.037526798
78,0.0,0.019073391
79,0.0,0.0574823
80,0.0,0.012688427
81,0.0,0.027155686
82,0.0,0.018563595
83,0.0,0.022440052
84,0.0,0.010921345
85,0.0,0.006620388
86,0.0,0.0039000893
87,0.0,0.0058387374
88,0.0,0.0036323357
89,0.0,0.008506374
90,0.0,0.008374786
91,0.0,0.015880184
92,0.0,0.02677599
93,0.0,0.020312272
94,0.0,0.0043110466
95,0.0,0.0026067542
96,0.0,0.0037223625
97,0.0,0.0013489914
98,0.0,1.5222549E-4
99,0.0,3.1871797E-4
100,0.0,3.902435E-5
101,0.0,2.7389526E-5
102,0.0,2.948761E-5
103,0.0,1.077652E-5
104,0.0,1.5449525E-5
105,0.0,3.9482115E-6
106,0.0,4.2533875E-6
107,0.0,3.1471252E-6
108,0.0,1.7166137E-6
109,0.0,2.4414062E-6
110,0.0,1.5258789E-6
111,0.0,1.0871887E-6
112,0.0,4.386902E-7
113,0.0,2.2888183E-7
114,0.0,3.6239624E-7
115,0.0,1.7166138E-7
116,0.0,4.5776366E-7
117,0.0,4.7683716E-7
118,0.0,7.6293944E-8
119,0.0,1.9073487E-7
120,0.0,2.861023E-7
121,0.0,3.4332277E-7
122,0.0,3.2424927E-7
123,0.0,1.2779236E-6
124,0.0,1.7356873E-6
125,0.0,1.6784668E-6
126,0.0,3.4713746E-6
127,0.0,2.8038025E-6
128,0.0,3.6239624E-7
129,0.0,2.9182434E-6
130,0.0,3.0517577E-7
131,0.0,4.196167E-7
132,0.0,3.2424927E-7
133,0.0,1.9073486E-8
134,0.0,1.14440915E-7
135,0.0,2.479553E-7
136,0.0,4.196167E-7
137,0.0,4.005432E-7
138,0.0,8.010864E-7
139,0.0,8.5830686E-7
140,0.0,5.1498415E-7
141,0.0,1.14440915E-7
142,0.0,3.8146973E-7
143,0.0,1.335144E-7
144,0.0,1.7166138E-7
145,0.0,7.6293944E-8
146,0.0,1.9073487E-7
147,0.0,3.8146972E-8
148,0.0,3.8146972E-8
149,0.0,3.8146972E-8
