iter,best,average
0,5.918489,32.103485
1,1.2726364,22.301723
2,1.2726364,19.173782
3,0.47793007,17.16134
4,0.47793007,18.80514
5,0.14065552,15.676436
6,0.14065552,17.39361
7,0.14065552,13.0570345
8,0.14065552,10.803799
9,0.14065552,11.8496
10,0.11730099,9.538902
11,0.06051159,8.895722
12,0.017507553,7.021844
13,3.1661987E-4,6.6828213
14,3.1661987E-4,6.3878107
15,3.1661987E-4,6.3628454
16,3.1661987E-4,4.640817
17,3.1661987E-4,4.028597
18,3.1661987E-4,4.251641
19,3.1661987E-4,3.1223824
20,4.7683716E-5,3.1342382
21,4.7683716E-5,3.165305
22,4.7683716E-5,3.3525083
23,4.7683716E-5,1.7180945
24,3.0517578E-5,2.762545
25,3.0517578E-5,1.8590126
26,1.9073486E-5,1.7550906
27,1.9073486E-5,1.7433636
28,1.9073486E-5,1.3994867
29,1.335144E-5,1.4227114
30,6.67572E-6,0.78358185
31,5.722046E-6,1.4626547
32,2.861023E-6,0.96342623
33,2.861023E-6,0.9446496
34,9.536743E-7,0.7529591
35,9.536743E-7,0.7152163
36,0.0,0.61282074
37,0.0,0.20208189
38,0.0,0.47475907
39,0.0,0.31754303
40,0.0,0.36363328
41,0.0,0.3095912
42,0.0,0.33128434
43,0.0,0.59295255
44,0.0,0.2921137
45,0.0,0.30080596
46,0.0,0.08779336
47,0.0,0.10528042
48,0.0,0.044480097
49,0.0,0.05194189
50,0.0,0.014587612
51,0.0,0.029825076
52,0.0,0.03872509
53,0.0,0.037043992
54,0.0,0.016465416
55,0.0,0.021672478
56,0.0,0.0413513
57,0.0,0.039282873
58,0.0,0.109856665
59,0.0,0.0025854683
60,0.0,0.05655346
61,0.0,0.0035325622
62,0.0,0.020430947
63,0.0,0.016150914
64,0.0,0.002380371
65,0.0,0.0018901634
66,0.0,0.0015609551
67,0.0,0.004447708
68,0.0,8.044815E-4
69,0.0,0.00273386
70,0.0,0.0014688111
71,0.0,0.0020013428
72,0.0,0.0010290908
73,0.0,0.002752781
74,0.0,5.2209856E-4
75,0.0,0.0015306855
76,0.0,4.898262E-4
77,0.0,5.0006865E-4
78,0.0,2.9886246E-4
79,0.0,2.5159837E-4
80,0.0,1.5893937E-4
81,0.0,4.3489455E-4
82,0.0,1.7490387E-5
83,0.0,1.7177581E-4
84,0.0,9.771347E-5
85,0.0,5.811691E-5
86,0.0,2.134323E-5
87,0.0,1.7032624E-5
88,0.0,3.7117003E-5
89,0.0,4.444122E-6
90,0.0,1.3084412E-5
91,0.0,3.9482115E-6
92,0.0,1.0509491E-5
93,0.0,2.6893615E-6
94,0.0,4.53949E-6
95,0.0,1.1062622E-6
96,0.0,1.2969971E-6
97,0.0,2.4795531E-6
98,0.0,2.479553E-7
99,0.0,7.8201293E-7
100,0.0,9.727478E-7
101,0.0,1.9073487E-7
102,0.0,3.8146973E-7
103,0.0,5.340576E-7
104,0.0,3.4332277E-7
105,0.0,1.5258789E-7
106,0.0,7.6293944E-8
107,0.0,9.536743E-8
108,0.0,1.335144E-7
109,0.0,1.5258789E-7
110,0.0,1.14440915E-7
111,0.0,1.9073487E-7
112,0.0,2.2888183E-7
113,0.0,1.335144E-7
114,0.0,3.0517577E-7
115,0.0,1.7166138E-7
116,0.0,3.6239624E-7
117,0.0,3.4332277E-7
118,0.0,1.9073486E-8
119,0.0,1.335144E-7
120,0.0,1.5258789E-7
121,0.0,1.14440915E-7
122,0.0,2.2888183E-7
123,0.0,1.14440915E-7
124,0.0,2.670288E-7
125,0.0,2.479553E-7
126,0.0,3.6239624E-7
127,0.0,3.8146973E-7
128,0.0,9.536743E-8
129,0.0,1.9073487E-7
130,0.0,1.9073486E-8
131,0.0,9.536743E-8
132,0.0,1.9073486E-8
133,0.0,3.8146972E-8
134,0.0,1.9073486E-8
135,0.0,1.9073486E-8
136,0.0,5.7220458E-8
137,0.0,3.8146972E-8
138,0.0,1.9073486E-8
139,0.0,3.8146972E-8
140,0.0,3.8146972E-8
141,0.0,9.536743E-8
142,0.0,1.9073487E-7
143,0.0,1.9073486E-8
144,0.0,3.8146972E-8
145,0.0,1.9073486E-8
146,0.0,7.6293944E-8
147,0.0,3.8146972E-8
148,0.0,3.8146972E-8
149,0.0,0.0
