iter,best,average
0,16.138533,48.364388
1,6.200174,21.409807
2,2.6541958,17.168505
3,2.1461039,5.017349
4,2.0510445,3.4001718
5,2.0471573,2.367868
6,2.042532,2.3357577
7,2.0423727,4.0364385
8,2.0419664,5.767478
9,2.0419216,2.9322991
10,2.0419216,2.8398545
11,2.0419188,3.2275841
12,2.0419083,3.603616
13,2.0419083,2.1122696
14,2.0419083,2.2904646
15,2.0419083,4.1643825
16,2.0419083,3.6435704
17,2.0419083,4.2842684
18,2.0419083,2.5862167
19,2.0419083,3.1977081
20,2.0419083,5.539468
21,2.0419083,2.5664911
22,2.0419083,3.1855412
23,2.0419083,2.0419083
24,2.0419083,2.803258
25,2.0419083,3.4563727
26,2.0419083,4.630428
27,2.0419083,2.69881
28,2.0419083,4.8949437
29,2.0419083,3.5638576
30,2.0419083,4.1156807
31,2.0419083,4.685147
32,2.0419083,2.8079138
33,2.0419083,3.921517
34,2.0419083,3.4354794
35,2.0419083,2.1302118
36,2.0419083,4.520936
37,2.0419083,2.4955273
38,2.0419083,2.7228885
39,2.0419083,3.5183291
40,2.0419083,4.372454
41,2.0419083,4.027991
42,2.0419083,2.3698146
43,2.0419083,3.3713176
44,2.0419083,2.229779
45,2.0419083,3.686538
46,2.0419083,4.78646
47,2.0419083,3.7282367
48,2.0419083,2.7213778
49,2.0419083,2.2868814
50,2.0419083,2.7070854
51,2.0419083,3.877068
52,2.0419083,4.6758137
53,2.0419083,2.7948396
54,2.0419083,4.137196
55,2.0419083,2.0419083
56,2.0419083,2.0600746
57,2.0419083,3.2948422
58,2.0419083,4.3313932
59,2.0419083,3.949245
60,2.0419083,2.0419083
61,2.0419083,3.9210021
62,2.0419083,2.6770968
63,2.0419083,2.4674733
64,2.0419083,4.324882
65,2.0419083,4.560916
66,2.0419083,2.2846026
67,2.0419083,2.3426127
68,2.0419083,3.4826264
69,2.0419083,3.4468415
70,2.0419083,4.121702
71,2.0419083,4.6254287
72,2.0419083,3.6016552
73,2.0419083,2.2868876
74,2.0419083,3.9403121
75,2.0419083,3.8760476
76,2.0419083,5.063806
77,2.0419083,3.9262104
78,2.0419083,3.444643
79,2.0419083,2.3238854
80,2.0419083,3.0823326
81,2.0419083,4.0129457
82,2.0419083,3.6147003
83,2.0419083,4.638113
84,2.0419083,3.996772
85,2.0419083,2.381363
86,2.0419083,5.1202683
87,2.0419083,2.8057227
88,2.0419083,3.644709
89,2.0419083,3.6065662
90,2.0419083,2.6856537
91,2.0419083,4.6887536
92,2.0419083,4.985634
93,2.0419083,3.5894196
94,2.0419083,3.3884044
95,2.0419083,4.1046553
96,2.0419083,2.448255
97,2.0419083,2.1023238
98,2.0419083,2.2646813
99,2.0419083,2.7895248
100,2.0419083,2.3772073
101,2.0419083,3.4063454
102,2.0419083,2.71558
103,2.0419083,4.2894177
104,2.0419083,2.0419083
105,2.0419083,2.4303584
106,2.0419083,4.1490345
107,2.0419083,3.1972737
108,2.0419083,4.179656
109,2.0419083,3.623989
110,2.0419083,5.818168
111,2.0419083,3.2891972
112,2.0419083,4.3478446
113,2.0419083,5.7437577
114,2.0419083,3.4465275
115,2.0419083,5.832773
116,2.0419083,3.852092
117,2.0419083,5.211381
118,2.0419083,2.8294368
119,2.0419083,4.519301
120,2.0419083,3.823597
121,2.0419083,3.078863
122,2.0419083,2.7614787
123,2.0419083,2.794587
124,2.0419083,3.8202057
125,2.0419083,3.9917557
126,2.0419083,3.298022
127,2.0419083,2.0419083
128,2.0419083,3.2486908
129,2.0419083,3.5467153
130,2.0419083,4.1155233
131,2.0419083,3.3234196
132,2.0419083,3.4876294
133,2.0419083,5.065931
134,2.0419083,3.0762305
135,2.0419083,2.6297243
136,2.0419083,2.2828956
137,2.0261679,2.5700028
138,1.9926558,4.022276
139,1.9905405,5.546453
140,1.990241,4.873906
141,1.9899693,3.8562481
142,1.9899693,2.1912189
143,1.9899569,3.852908
144,1.9899511,2.8504593
145,1.9899406,3.902771
146,1.9899406,3.012336
147,1.9899406,4.192865
148,1.9899406,4.975027
149,1.9899406,5.2973847
