iter,best,average
0,9.632477,44.250977
1,5.112684,24.0919
2,4.600013,9.195405
3,2.4179134,6.615148
4,1.6275806,5.0302787
5,1.5559778,1.8664742
6,1.5409307,1.5801709
7,1.5311394,2.733364
8,1.507803,2.2449942
9,1.1425447,3.450348
10,1.0435591,2.5868392
11,1.0017242,2.341909
12,1.0017242,4.161101
13,1.0017242,2.7557983
14,1.0017242,3.0533462
15,1.0017242,1.0017242
16,1.0017242,1.4447534
17,1.0017242,2.0201108
18,1.0017242,4.8226643
19,1.0017242,2.0894406
20,1.0017242,5.8632483
21,1.0017242,5.222623
22,1.0017242,1.1277587
23,1.0017242,4.817464
24,1.0017242,1.5244852
25,1.0017242,1.4459728
26,1.0017242,1.8368813
27,1.0017242,1.7457807
28,1.0017242,2.3026414
29,1.0017242,4.0819626
30,1.0017242,3.8477426
31,1.0017242,2.1896904
32,1.0017242,2.98134
33,1.0017242,1.6807941
34,1.0017242,1.4665678
35,1.0017242,2.8436778
36,1.0017242,1.1116648
37,1.0017242,1.829862
38,1.0017242,3.0332212
39,1.0017242,3.0557573
40,1.0017242,3.0651214
41,1.0017242,1.8801479
42,1.0017242,6.173072
43,1.0017242,2.661589
44,1.0017242,2.763753
45,1.0017242,1.3945377
46,1.0017242,1.0017242
47,1.0017242,1.5573759
48,1.0017242,3.2181888
49,1.0017242,3.0258403
50,1.0017242,4.9032574
51,1.0017242,2.2246559
52,1.0017242,1.4953512
53,1.0017242,2.3777862
54,1.0017242,3.0494683
55,1.0017242,2.558075
56,1.0017242,1.0046862
57,1.0017242,1.3194513
58,1.0017242,1.5921482
59,1.0017242,4.255608
60,1.0017242,1.2125436
61,1.0017242,2.0469716
62,1.0017242,3.2284808
63,1.0017242,1.2907276
64,1.0017242,1.3898367
65,1.0017242,1.0017242
66,1.0017242,2.5847917
67,1.0017242,2.4819267
68,1.0017242,4.016572
69,1.0017242,1.7377781
70,1.0017242,1.8663067
71,1.0017242,1.5587178
72,1.0017242,1.0017242
73,1.0017242,2.1423554
74,1.0017242,2.3369184
75,1.0017242,5.6338243
76,1.0017242,4.800907
77,1.0017242,1.4796797
78,1.0017242,4.2759542
79,1.0017242,3.7963188
80,1.0017242,5.2454195
81,1.0017242,1.0450468
82,1.0017242,2.9522533
83,1.0017242,2.2244396
84,1.0017242,2.0169518
85,1.0017242,5.5459685
86,1.0017242,4.2853403
87,1.0017242,2.6114168
88,1.0017242,2.842234
89,1.0017242,1.830939
90,1.0017242,3.0842226
91,1.0017242,1.7211565
92,1.0017242,1.6993068
93,1.0017242,2.1498482
94,1.0017242,2.575278
95,1.0017242,2.2513855
96,1.0017242,2.6609452
97,1.0017242,2.0404837
98,1.0017242,2.354445
99,1.0017242,2.8831468
100,1.0017242,2.1283207
101,1.0017242,1.7627525
102,1.0017242,2.4607463
103,1.0017242,2.274076
104,1.0017242,1.4291956
105,1.0017242,1.0017242
106,1.0017242,3.5981183
107,1.0017242,1.1117465
108,1.0017242,1.8168463
109,1.0017242,1.8377415
110,1.0017242,1.2012082
111,1.0017242,1.990783
112,1.0017242,3.0422308
113,1.0017242,4.325203
114,1.0017242,3.4915516
115,1.0017242,1.2074537
116,1.0017242,1.2099978
117,1.0017242,4.531727
118,1.0017242,2.1892054
119,1.0017242,2.4142566
120,1.0017242,1.5408169
121,1.0017242,2.9445653
122,1.0017242,4.513108
123,1.0017242,1.4027387
124,1.0017242,2.820898
125,1.0017242,2.8251417
126,1.0017242,2.1430068
127,1.0017242,2.1859393
128,1.0017242,2.3774793
129,1.0017242,3.191951
130,1.0017242,3.2554047
131,1.0017242,1.0017242
132,1.0017242,2.3585029
133,1.0017242,1.7274395
134,1.0017242,1.1804664
135,1.0017242,1.748208
136,1.0017242,2.8763764
137,1.0017242,1.3002539
138,1.0017242,1.734325
139,1.0017242,3.9501038
140,1.0017242,3.1575894
141,1.0017242,1.294801
142,1.0017242,2.2545867
143,1.0017242,3.5011184
144,1.0017242,1.5647122
145,1.0017242,3.2409089
146,1.0017242,3.4715645
147,1.0017242,2.5686848
148,1.0017242,1.6035553
149,1.0017242,1.4912657
