iter,best,average
0,8.826049,44.79519
1,8.826049,39.206245
2,7.08042,32.724567
3,4.190634,24.56191
4,4.190634,19.989244
5,2.2849636,22.114172
6,2.2849636,22.958279
7,2.2849636,23.187525
8,2.2849636,23.730003
9,0.7175932,21.986706
10,0.7175932,22.436558
11,0.7175932,24.587023
12,0.7175932,20.356356
13,0.6697321,22.520113
14,0.6697321,25.56625
15,0.6697321,22.757456
16,0.6697321,19.1488
17,0.6697321,21.78628
18,0.6697321,24.31695
19,0.6697321,25.323673
20,0.6697321,26.45991
21,0.6697321,21.7397
22,0.6697321,22.819565
23,0.6697321,17.351543
24,0.6697321,19.760181
25,0.6697321,19.950829
26,0.6697321,19.272806
27,0.6697321,23.99413
28,0.6697321,25.486834
29,0.6697321,24.1218
30,0.6697321,27.097555
31,0.6697321,23.532705
32,0.6697321,20.003563
33,0.6697321,22.887487
34,0.6697321,20.046064
35,0.6697321,27.607311
36,0.6697321,24.121994
37,0.31572056,23.389627
38,0.31572056,18.383127
39,0.31572056,14.508265
40,0.31572056,21.333933
41,0.31572056,18.481512
42,0.0220747,19.202318
43,0.0220747,17.039314
44,0.0220747,18.56534
45,0.0220747,17.568432
46,0.0220747,18.773186
47,0.0220747,17.852863
48,0.0220747,22.861727
49,0.0220747,20.244137
50,0.0220747,24.791864
51,0.0220747,24.006657
52,0.0220747,25.572788
53,0.0220747,25.990795
54,0.0220747,26.086344
55,0.0220747,21.827713
56,0.0220747,22.736767
57,0.0220747,23.67242
58,0.0220747,23.659737
59,0.0220747,16.14099
60,0.0220747,15.767591
61,0.0220747,18.398258
62,0.0220747,26.7243
63,0.0220747,20.028969
64,0.0220747,20.271137
65,0.0220747,16.381937
66,0.0220747,19.48023
67,0.0220747,19.666683
68,0.0220747,21.819168
69,0.0220747,25.5069
70,0.0220747,18.197773
71,0.0220747,21.694345
72,0.0220747,17.197958
73,0.0220747,18.352474
74,0.0220747,22.996088
75,0.0220747,20.613605
76,0.0220747,23.30964
77,0.0220747,18.567074
78,0.0220747,16.619556
79,0.0220747,18.863125
80,0.0220747,19.953062
81,0.0220747,17.58885
82,0.0220747,21.064857
83,0.0220747,20.623186
84,0.0220747,24.903187
85,0.0220747,20.14133
86,0.0220747,18.154757
87,0.0220747,19.887064
88,0.0220747,20.097843
89,0.0220747,18.32422
90,0.0220747,21.218933
91,0.0220747,24.004612
92,0.0220747,24.781675
93,0.0220747,22.583689
94,0.0220747,19.621157
95,0.0220747,18.312168
96,0.0220747,12.527151
97,0.0220747,18.075855
98,0.0220747,19.830997
99,0.0220747,17.936398
100,0.0220747,16.55843
101,0.0220747,15.621759
102,0.0220747,14.987844
103,0.0220747,16.732058
104,0.0220747,15.639562
105,0.0220747,15.890703
106,0.0220747,23.293509
107,0.0220747,19.173323
108,0.0220747,19.158823
109,0.0220747,20.03899
110,0.0220747,18.640684
111,0.0220747,20.526066
112,0.0220747,18.149458
113,0.0220747,24.383778
114,0.0220747,23.027874
115,0.0220747,20.97099
116,0.0220747,19.094357
117,0.0220747,19.598207
118,0.0220747,21.567799
119,0.0220747,24.165028
120,0.0220747,22.668875
121,0.0220747,18.556274
122,0.0220747,19.646347
123,0.0220747,23.19874
124,0.0220747,24.23748
125,0.0220747,21.320753
126,0.0220747,17.804646
127,0.0220747,21.143078
128,0.0220747,24.441792
129,0.0220747,25.243343
130,0.0220747,19.085814
131,0.0220747,18.941013
132,0.0220747,19.778776
133,0.0220747,26.393717
134,0.0220747,19.047802
135,0.0220747,16.322035
136,0.0220747,17.389004
137,0.0220747,16.221033
138,0.0220747,21.232658
139,0.0220747,19.30871
140,0.0220747,21.167713
141,0.0220747,21.638111
142,0.0220747,23.615017
143,0.0220747,26.830618
144,0.0220747,23.91186
145,0.0220747,20.756023
146,0.0220747,23.288895
147,0.0220747,23.502066
148,0.0220747,21.721334
149,0.0220747,18.54215
