iter,best,average
0,8.22447,44.43142
1,8.22447,44.116184
2,7.1361895,31.372803
3,7.1361895,25.118782
4,5.235096,23.504694
5,3.303235,18.331167
6,3.303235,17.87807
7,3.303235,16.78514
8,2.623539,21.17297
9,2.623539,24.922138
10,2.623539,27.058868
11,2.623539,17.431822
12,2.623539,23.62226
13,2.623539,23.430561
14,2.623539,22.109255
15,2.623539,23.642076
16,2.623539,22.813473
17,2.623539,24.878658
18,2.623539,26.269253
19,2.623539,22.168865
20,2.623539,18.212856
21,2.623539,24.631203
22,2.623539,20.673534
23,2.623539,26.36832
24,2.623539,22.091063
25,2.623539,24.082275
26,2.623539,26.014425
27,2.623539,23.497564
28,2.5801363,16.979519
29,2.5801363,21.431223
30,2.5801363,27.058767
31,1.8314428,21.309229
32,1.8314428,19.701935
33,1.8314428,20.512512
34,1.8314428,20.78442
35,1.8314428,21.071983
36,1.8314428,23.401775
37,1.8314428,20.782942
38,1.8314428,16.691229
39,0.9851303,15.521894
40,0.9851303,17.84427
41,0.9851303,13.607355
42,0.9851303,21.218721
43,0.9851303,18.240118
44,0.9851303,23.572317
45,0.9851303,20.977688
46,0.9851303,18.585976
47,0.9851303,16.24598
48,0.9851303,17.496847
49,0.9851303,21.92426
50,0.9851303,21.197622
51,0.9851303,20.674704
52,0.9851303,22.04249
53,0.9851303,23.710363
54,0.9851303,24.089594
55,0.9851303,25.747747
56,0.9851303,25.136616
57,0.9851303,20.484354
58,0.9851303,18.626013
59,0.73628616,22.728655
60,0.73628616,21.718468
61,0.73628616,19.711643
62,0.73628616,16.95954
63,0.73628616,21.046242
64,0.6578789,21.510885
65,0.6578789,21.773348
66,0.6578789,21.614765
67,0.6578789,17.161757
68,0.6578789,23.997965
69,0.6578789,26.483265
70,0.6578789,25.52601
71,0.6578789,21.11082
72,0.6578789,23.145416
73,0.6578789,19.700998
74,0.6578789,23.39114
75,0.6578789,23.950047
76,0.6578789,24.661001
77,0.6578789,23.03312
78,0.6578789,22.181257
79,0.6578789,20.367636
80,0.6578789,22.441128
81,0.6578789,19.10329
82,0.6578789,19.415745
83,0.6578789,21.181692
84,0.5429096,25.55912
85,0.5429096,22.355402
86,0.5429096,16.54519
87,0.5429096,23.227173
88,0.5429096,21.946564
89,0.5429096,30.241474
90,0.5429096,21.753725
91,0.5429096,23.237186
92,0.5429096,21.038706
93,0.5429096,20.379208
94,0.5429096,25.897442
95,0.5429096,21.371258
96,0.5429096,24.171984
97,0.5429096,21.597935
98,0.5429096,22.676884
99,0.5429096,27.778706
100,0.5429096,22.130625
101,0.5429096,16.318478
102,0.5429096,22.855824
103,0.5429096,25.177374
104,0.5429096,23.320871
105,0.5429096,25.043867
106,0.5429096,22.329798
107,0.5429096,21.359806
108,0.5429096,27.97207
109,0.5429096,23.328476
110,0.5429096,23.04173
111,0.5429096,19.381924
112,0.5429096,22.364887
113,0.5429096,21.406376
114,0.5429096,22.50739
115,0.5429096,21.372217
116,0.5429096,20.872988
117,0.5429096,24.650505
118,0.5429096,19.901867
119,0.5429096,20.440838
120,0.5429096,17.494946
121,0.5429096,21.611025
122,0.5429096,20.04136
123,0.5429096,22.815006
124,0.5429096,23.979647
125,0.5429096,19.559158
126,0.5429096,25.024658
127,0.5429096,23.135248
128,0.5429096,18.78633
129,0.5429096,16.57656
130,0.5429096,18.628498
131,0.5429096,17.002308
132,0.5429096,20.41349
133,0.5429096,17.21683
134,0.5429096,19.244276
135,0.5429096,22.53246
136,0.5429096,13.83006
137,0.5429096,23.604977
138,0.5429096,22.028217
139,0.5429096,26.24081
140,0.5429096,29.970657
141,0.5429096,21.69911
142,0.5429096,22.126225
143,0.5429096,19.287235
144,0.5429096,20.12063
145,0.5429096,17.854282
146,0.5429096,17.212543
147,0.5429096,15.637624
148,0.5429096,18.413595
149,0.5429096,20.050507
