iter,best,average
0,12.740553,45.713768
1,10.089615,40.370316
2,1.9940243,31.58108
3,1.9940243,29.795755
4,1.9940243,31.760021
5,1.9940243,29.425419
6,1.9940243,26.013052
7,1.9940243,27.863438
8,1.9940243,22.77492
9,1.9940243,23.162737
10,1.9940243,25.258093
11,1.9940243,21.478096
12,1.9940243,25.311436
13,1.9940243,25.39925
14,1.9940243,22.860792
15,1.9940243,25.275051
16,1.9940243,28.228907
17,1.9940243,24.042315
18,1.9940243,21.57068
19,1.9940243,21.827621
20,1.9940243,20.173246
21,1.9940243,17.902542
22,1.9940243,15.612883
23,1.7035666,19.088741
24,1.7035666,19.026209
25,1.7035666,18.75093
26,1.1455011,22.931906
27,1.1455011,19.188726
28,0.6785469,20.00994
29,0.6785469,21.547504
30,0.6785469,19.753521
31,0.6785469,23.132092
32,0.6785469,26.680676
33,0.6785469,25.838726
34,0.6785469,20.42687
35,0.6785469,25.077858
36,0.6785469,27.985401
37,0.6785469,17.538675
38,0.6785469,19.475897
39,0.6785469,17.17194
40,0.15463352,19.111935
41,0.15463352,20.337255
42,0.15463352,21.352865
43,0.15463352,20.376886
44,0.15463352,24.234962
45,0.15463352,21.882404
46,0.15463352,22.515383
47,0.15463352,25.234127
48,0.15463352,15.290248
49,0.15463352,22.306133
50,0.15463352,26.332895
51,0.15463352,20.69685
52,0.15463352,20.074352
53,0.15463352,24.737694
54,0.15463352,23.460829
55,0.15463352,22.68444
56,0.15463352,22.291084
57,0.15463352,17.493206
58,0.15463352,23.13084
59,0.15463352,22.928484
60,0.15463352,28.493847
61,0.15463352,18.614737
62,0.15463352,23.009817
63,0.15463352,25.218184
64,0.15463352,17.330612
65,0.15463352,15.006948
66,0.15463352,23.795015
67,0.15463352,24.654272
68,0.15463352,16.93239
69,0.15463352,20.733086
70,0.15463352,27.010855
71,0.15463352,19.79606
72,0.15463352,19.473408
73,0.15463352,16.222168
74,0.15463352,21.099676
75,0.15463352,20.899551
76,0.15463352,17.520056
77,0.15463352,19.329494
78,0.15463352,20.74207
79,0.15463352,20.604427
80,0.15463352,18.3335
81,0.15463352,22.325542
82,0.15463352,23.954021
83,0.15463352,20.38446
84,0.15463352,23.686377
85,0.15463352,24.592382
86,0.15463352,22.965483
87,0.15463352,20.98511
88,0.15463352,14.293073
89,0.15463352,19.423641
90,0.15463352,19.071438
91,0.15463352,20.046282
92,0.15463352,17.867455
93,0.15463352,21.19968
94,0.15463352,21.33606
95,0.15463352,22.234846
96,0.15463352,21.328365
97,0.15463352,25.523733
98,0.15463352,17.386475
99,0.15463352,26.169836
100,0.15463352,23.706219
101,0.15463352,17.880833
102,0.15463352,22.761078
103,0.15463352,19.705883
104,0.15463352,21.739628
105,0.15463352,25.765326
106,0.15463352,21.01243
107,0.15463352,25.02295
108,0.15463352,24.522861
109,0.15463352,22.979252
110,0.15463352,18.627169
111,0.15463352,21.696415
112,0.15463352,23.90057
113,0.15463352,22.040104
114,0.15463352,17.919989
115,0.15463352,21.822906
116,0.15463352,22.1218
117,0.15463352,20.856506
118,0.15463352,24.281942
119,0.15463352,22.483952
120,0.15463352,23.459059
121,0.15463352,28.873993
122,0.15463352,20.001966
123,0.15463352,21.878029
124,0.15463352,23.796522
125,0.15463352,22.137579
126,0.15463352,25.720621
127,0.15463352,24.46121
128,0.15463352,22.167223
129,0.15463352,21.941608
130,0.15463352,22.121927
131,0.15463352,22.41984
132,0.15463352,22.962673
133,0.15463352,23.865213
134,0.15463352,20.857307
135,0.15463352,17.843586
136,0.15463352,24.610043
137,0.15463352,17.7922
138,0.15463352,23.21782
139,0.15463352,25.554852
140,0.15463352,25.139826
141,0.15463352,27.792562
142,0.15463352,18.627085
143,0.15463352,18.289555
144,0.15463352,17.62804
145,0.15463352,13.752516
146,0.15463352,18.9425
147,0.15463352,19.638525
148,0.15463352,25.976059
149,0.025273323,21.248205
