iter,best,average
0,9.14167,40.621803
1,9.14167,34.905163
2,5.6884713,23.397978
3,1.524436,20.600615
4,1.524436,20.669847
5,1.524436,24.821875
6,1.524436,20.055603
7,1.2748995,21.123142
8,1.2748995,20.312374
9,1.2748995,18.003815
10,1.2748995,20.099796
11,1.2748995,24.309277
12,1.2748995,23.934612
13,1.2748995,23.692688
14,1.2748995,19.764545
15,1.2748995,25.037998
16,1.2748995,18.198238
17,1.2748995,26.75739
18,1.2748995,19.201801
19,1.2748995,23.201088
20,1.2748995,27.844616
21,1.0600405,19.183792
22,1.0600405,20.766886
23,1.0600405,21.285774
24,1.0600405,22.55827
25,1.0600405,21.285187
26,0.25737953,19.7672
27,0.25737953,17.618713
28,0.25737953,17.499548
29,0.25737953,25.513784
30,0.25737953,25.72936
31,0.25737953,22.063976
32,0.25737953,23.725504
33,0.25737953,17.365559
34,0.25737953,22.358755
35,0.25737953,24.81606
36,0.25737953,23.273464
37,0.25737953,21.348227
38,0.25737953,16.958372
39,0.25737953,24.82351
40,0.25737953,21.866253
41,0.25737953,20.676645
42,0.25737953,14.608078
43,0.25737953,11.178732
44,0.056797028,11.85905
45,0.056797028,11.178682
46,0.056797028,16.011314
47,0.056797028,16.92046
48,0.056797028,14.534078
49,0.056797028,21.190317
50,0.056797028,18.831884
51,0.056797028,21.741919
52,0.056797028,20.454693
53,0.056797028,19.069141
54,0.056797028,21.418259
55,0.056797028,22.185825
56,0.056797028,20.366158
57,0.056797028,20.728714
58,0.056797028,21.016697
59,0.056797028,24.79838
60,0.056797028,29.701834
61,0.056797028,21.749561
62,0.013917923,22.5373
63,1.7356873E-4,17.836903
64,1.7356873E-4,22.856009
65,1.7356873E-4,20.207901
66,1.7356873E-4,23.200865
67,1.7356873E-4,21.902304
68,1.7356873E-4,28.356869
69,1.7356873E-4,25.875753
70,1.7356873E-4,25.728657
71,1.7356873E-4,26.240759
72,1.7356873E-4,24.283487
73,1.7356873E-4,25.565687
74,1.7356873E-4,19.201828
75,1.7356873E-4,25.067894
76,1.7356873E-4,23.638607
77,1.7356873E-4,20.743092
78,1.7356873E-4,16.69896
79,1.7356873E-4,19.628845
80,1.7356873E-4,22.264933
81,1.7356873E-4,18.239202
82,1.7356873E-4,23.684998
83,1.7356873E-4,20.951189
84,1.7356873E-4,18.377441
85,1.7356873E-4,25.15823
86,1.7356873E-4,24.44729
87,1.7356873E-4,22.969833
88,1.7356873E-4,24.151327
89,1.7356873E-4,26.602758
90,1.7356873E-4,18.241678
91,1.7356873E-4,26.92573
92,1.7356873E-4,26.045437
93,1.7356873E-4,23.76208
94,1.7356873E-4,26.556082
95,1.7356873E-4,23.480433
96,1.7356873E-4,21.760983
97,1.7356873E-4,18.248075
98,1.7356873E-4,16.109669
99,1.7356873E-4,18.121315
100,1.7356873E-4,20.809944
101,1.7356873E-4,24.330645
102,1.7356873E-4,31.064703
103,1.7356873E-4,24.10811
104,1.7356873E-4,27.181824
105,1.7356873E-4,23.37786
106,1.7356873E-4,21.365826
107,1.7356873E-4,23.317299
108,1.7356873E-4,20.073006
109,1.7356873E-4,23.104877
110,1.7356873E-4,17.823256
111,1.7356873E-4,24.404995
112,1.7356873E-4,18.715313
113,1.7356873E-4,15.850856
114,1.7356873E-4,21.12901
115,1.7356873E-4,21.548899
116,1.7356873E-4,18.491901
117,1.7356873E-4,17.847408
118,1.7356873E-4,18.839699
119,1.7356873E-4,17.301996
120,1.7356873E-4,21.226706
121,1.7356873E-4,25.312374
122,1.7356873E-4,22.984005
123,1.7356873E-4,24.356855
124,1.7356873E-4,22.979954
125,1.7356873E-4,25.19635
126,1.7356873E-4,24.362131
127,1.7356873E-4,24.710148
128,1.7356873E-4,25.528797
129,1.7356873E-4,19.370333
130,1.7356873E-4,20.958866
131,1.7356873E-4,22.484482
132,1.7356873E-4,16.059
133,1.7356873E-4,21.164364
134,1.7356873E-4,22.350414
135,1.7356873E-4,22.511538
136,1.7356873E-4,24.289303
137,1.7356873E-4,20.609375
138,1.7356873E-4,19.50581
139,1.7356873E-4,23.170885
140,1.7356873E-4,19.506088
141,1.7356873E-4,19.27104
142,1.7356873E-4,11.818042
143,1.7356873E-4,21.681297
144,1.7356873E-4,17.481491
145,1.7356873E-4,15.603862
146,1.7356873E-4,18.889042
147,1.7356873E-4,20.321754
148,1.7356873E-4,16.323582
149,1.7356873E-4,15.976204
