iter,best,average
0,1.4709816,35.067013
1,1.0287867,26.516245
2,1.0287867,27.53481
3,1.0287867,20.00517
4,1.0287867,31.75898
5,1.0287867,30.704334
6,1.0287867,24.66605
7,1.0287867,22.323997
8,1.0287867,22.934332
9,0.06299019,22.531204
10,0.06299019,24.790762
11,0.062989235,24.126015
12,0.062989235,22.561785
13,0.062989235,20.932932
14,0.062989235,23.420605
15,0.062989235,23.302034
16,0.062989235,24.521875
17,0.062989235,22.693825
18,0.062989235,19.829208
19,0.062989235,25.724445
20,0.062989235,23.143774
21,0.062989235,20.021795
22,0.062989235,19.89324
23,0.062989235,20.626684
24,0.062989235,24.839754
25,0.062989235,24.612051
26,0.062989235,24.55582
27,0.062989235,22.69838
28,0.062989235,21.631563
29,0.062989235,22.338057
30,0.062989235,23.551252
31,0.062989235,22.644033
32,0.062989235,22.421137
33,0.062989235,20.195162
34,0.062989235,24.81248
35,0.062989235,25.677715
36,0.062989235,22.770517
37,0.062989235,23.198929
38,0.062989235,22.389881
39,0.062989235,23.295166
40,0.056113243,22.878664
41,0.056113243,24.380676
42,0.056113243,21.874517
43,0.024040222,19.934301
44,0.024040222,22.24777
45,0.024040222,21.203423
46,0.024040222,23.483465
47,0.024040222,21.234253
48,0.024040222,22.226643
49,0.024040222,22.565712
50,0.024040222,23.024693
51,0.014567375,21.982449
52,0.014567375,21.901918
53,0.014567375,23.43761
54,0.014567375,21.88624
55,0.014567375,21.030474
56,0.014567375,21.976873
57,0.014567375,23.81673
58,0.014567375,23.645618
59,0.014567375,22.088333
60,0.014567375,24.793848
61,0.014567375,23.884377
62,0.014567375,21.501072
63,0.014567375,25.930708
64,0.014567375,21.930927
65,0.014567375,24.616327
66,0.014567375,21.92383
67,0.014567375,24.111555
68,0.014567375,21.968494
69,0.014567375,23.95896
70,0.014567375,21.985872
71,0.014567375,25.26995
72,0.014567375,24.787193
73,0.014567375,24.749815
74,0.014567375,22.73468
75,0.014567375,22.729824
76,0.014567375,22.948997
77,0.014567375,23.02728
78,0.014567375,27.0151
79,0.014567375,23.767761
80,0.014567375,23.017141
81,0.014567375,22.841602
82,0.014567375,22.875378
83,0.014567375,24.399363
84,0.014567375,23.36521
85,0.011149406,23.191833
86,0.011149406,22.114092
87,0.008580208,19.47558
88,0.008580208,21.333845
89,0.008580208,22.36113
90,0.008580208,23.231697
91,0.008580208,23.667734
92,0.008580208,19.61573
93,0.008580208,21.535084
94,0.008580208,21.196457
95,0.008580208,20.767263
96,0.008580208,20.103775
97,0.008580208,24.169807
98,0.008580208,23.043892
99,0.008580208,22.687893
100,0.008580208,21.33692
101,0.008580208,23.241749
102,0.008580208,23.076748
103,0.008580208,22.452297
104,0.008580208,23.432817
105,0.008580208,24.357605
106,0.008580208,18.434639
107,0.008580208,20.893583
108,0.008580208,22.10228
109,0.008580208,22.645536
110,0.008580208,22.12091
111,0.008580208,22.072605
112,0.008580208,21.240486
113,0.008580208,20.344501
114,0.008580208,21.51826
115,0.008580208,22.08314
116,0.008580208,21.32625
117,0.008580208,23.623207
118,0.008580208,22.579762
119,0.007416725,21.054995
120,0.007416725,19.133692
121,0.007416725,22.86225
122,0.007416725,22.609756
123,0.007416725,21.773321
124,0.007416725,20.730902
125,0.007416725,22.806154
126,0.007416725,21.661423
127,0.007416725,20.48562
128,0.007416725,22.279657
129,0.007416725,23.298922
130,0.007416725,21.391808
131,0.007416725,21.124853
132,0.007416725,19.821661
133,0.007416725,22.03445
134,0.007416725,21.776207
135,0.007416725,21.938904
136,0.007416725,23.878391
137,0.007416725,21.418283
138,0.007416725,21.001272
139,0.007416725,20.818975
140,0.007416725,22.35152
141,0.007416725,22.497814
142,0.007416725,25.491488
143,0.007416725,23.016338
144,0.007416725,21.68959
145,0.007416725,22.396378
146,0.007416725,21.151463
147,0.007416725,23.469307
148,0.007416725,20.530424
149,0.007416725,22.2701
